mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
2.665281998804113,3.732871085178915,-1.0675890863748019,1.1768133652136018e-23,7.999753397274372e-23,LuminalA-up,ENSG00000205790.1,ENSG00000205790,DPP9-AS1,22.096923400489764
7.242873927748499,8.310263214364722,-1.0673892866162236,2.0780285549337733e-29,2.0137472437519536e-28,LuminalA-up,ENSG00000228672.4,ENSG00000228672,PROB1,27.69599504099812
3.4081801506007836,4.4753164676046815,-1.0671363170038979,1.1652346775581428e-26,9.601442082534156e-26,LuminalA-up,ENSG00000255585.3,ENSG00000255585,AL590627.1,25.01766353347583
9.761842095314613,10.828830373476142,-1.0669882781615296,9.946111529222594e-28,8.745898700407695e-27,LuminalA-up,ENSG00000133121.21,ENSG00000133121,STARD13,26.05819555718882
4.696434067483196,5.762991015113397,-1.0665569476302013,1.278975323869921e-19,6.820116585446986e-19,LuminalA-up,ENSG00000279716.1,ENSG00000279716,AC006128.1,18.166208201299014
0.9725919572557663,2.038965326983192,-1.066373369727426,8.960743741203759e-13,3.0562080810454823e-12,LuminalA-up,ENSG00000284825.1,ENSG00000284825,AL121935.1,11.514817080275204
0.6847278126592932,1.7510134814501674,-1.0662856687908744,7.094005095893684e-26,5.536462184269064e-25,LuminalA-up,ENSG00000287644.1,ENSG00000287644,AC080112.4,24.256767662102742
5.101137645741551,6.167384473724648,-1.0662468279830968,6.424208451443887e-26,5.03129596477568e-25,LuminalA-up,ENSG00000251034.2,ENSG00000251034,AC087854.1,24.298320134654315
10.324266980273917,11.390251270601858,-1.0659842903279415,2.8977030226697057e-19,1.5160138180098103e-18,LuminalA-up,ENSG00000007237.19,ENSG00000007237,GAS7,17.819296840222393
6.905654754825368,7.97151961589894,-1.065864861073572,6.221875255059438e-16,2.629978039717432e-15,LuminalA-up,ENSG00000176428.6,ENSG00000176428,VPS37D,14.5800478778484
10.063302325788609,11.128928357811839,-1.0656260320232303,2.977962775810101e-20,1.6491212992756417e-19,LuminalA-up,ENSG00000171444.18,ENSG00000171444,MCC,18.782747399134966
0.901859708671694,1.9671296769618973,-1.0652699682902034,6.444846281243941e-24,4.4432588923755014e-23,LuminalA-up,ENSG00000254806.5,ENSG00000254806,SYS1-DBNDD2,22.352298381277603
6.424052717282869,7.489226375107372,-1.065173657824503,2.0939822051288195e-38,3.4306101425179876e-37,LuminalA-up,ENSG00000109771.15,ENSG00000109771,LRP2BP,36.46462863273754
5.448818369489269,6.513850854525617,-1.0650324850363484,1.82977718858692e-22,1.1574661513763645e-21,LuminalA-up,ENSG00000234432.4,ENSG00000234432,AC092171.3,20.936491700513386
