mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
5.252036324610509,1.9882634361869147,3.2637728884235937,6.53730035613966e-56,3.388570610126711e-54,Basal-up,ENSG00000167419.11,ENSG00000167419,LPO,53.469983460217584
7.180604951235498,3.9179786445875364,3.2626263066479617,3.389701618167929e-34,4.33840390381783e-33,Basal-up,ENSG00000164106.8,ENSG00000164106,SCRG1,32.36267001778204
3.857301099170647,0.5991676612460262,3.258133437924621,6.907135663901945e-51,2.5275893826855153e-49,Basal-up,ENSG00000146857.4,ENSG00000146857,STRA8,48.59729347758831
7.077754168039067,3.8235305423323522,3.2542236257067145,1.84792851575347e-43,4.1048750064980994e-42,Basal-up,ENSG00000109255.11,ENSG00000109255,NMU,41.38670006261631
6.886206312582247,3.6458509247438395,3.2403553878384073,3.140281132464613e-32,3.5950212964553903e-31,Basal-up,ENSG00000256916.1,ENSG00000256916,AP000851.1,30.444298532567423
7.308829095039769,4.071008999345441,3.237820095694328,3.317434092302148e-43,7.197436296049709e-42,Basal-up,ENSG00000135116.9,ENSG00000135116,HRK,41.142822170339635
5.908085239233801,2.670428725400426,3.2376565138333744,4.628946312148777e-51,1.7107197396166153e-49,Basal-up,ENSG00000177459.11,ENSG00000177459,ERICH5,48.7668211333622
5.330934450381185,2.0940641064563756,3.236870343924809,5.9840544901016546e-43,1.2816965272089934e-41,Basal-up,ENSG00000108688.11,ENSG00000108688,CCL7,40.89221479241496
5.861658802317202,2.6346819917646402,3.226976810552562,1.7361161025532245e-34,2.2599849226246244e-33,Basal-up,ENSG00000007372.24,ENSG00000007372,PAX6,32.64589445821666
5.205568060638456,1.9954523128816124,3.210115747756843,1.0520238899156545e-31,1.170001353350124e-30,Basal-up,ENSG00000231764.10,ENSG00000231764,DLX6-AS1,29.931813635901573
4.29342569892066,1.0856327948453444,3.2077929040753155,1.4089036106563926e-50,5.024090322255562e-49,Basal-up,ENSG00000139915.21,ENSG00000139915,MDGA2,48.29894256152711
5.959188638258236,2.762239163231007,3.1969494750272287,6.128884627529e-39,1.0318443632082978e-37,Basal-up,ENSG00000101425.14,ENSG00000101425,BPI,36.98638580396573
5.39146813699199,2.195931955481714,3.195536181510276,5.511603561388098e-29,5.217637243502473e-28,Basal-up,ENSG00000170465.10,ENSG00000170465,KRT6C,27.28252611853239
12.36037708202527,9.166031515568932,3.194345566456338,5.811367480907766e-49,1.855209885333603e-47,Basal-up,ENSG00000118849.10,ENSG00000118849,RARRES1,46.7316069502614
4.1880662494260985,1.0055163165214878,3.1825499329046107,8.111043610277473e-49,2.569774875392258e-47,Basal-up,ENSG00000248515.2,ENSG00000248515,AC024230.1,46.59010492128245
3.9578077076852396,0.7883342646373381,3.1694734430479015,4.7027960119120514e-60,3.3900585445009024e-58,Basal-up,ENSG00000112333.12,ENSG00000112333,NR2E1,57.469792801698354
8.435204142656453,5.267053369887512,3.16815077276894,4.499417807587372e-30,4.5386844691642704e-29,Basal-up,ENSG00000005513.10,ENSG00000005513,SOX8,28.343070008502803
4.431415676716474,1.267219832449154,3.1641958442673204,2.0836535598763875e-38,3.4170287342004164e-37,Basal-up,ENSG00000268496.1,ENSG00000268496,AC245884.9,36.46635136915201
9.38275222425873,6.221153207199597,3.1615990170591335,1.9675278269687747e-37,3.0392411410135174e-36,Basal-up,ENSG00000185634.12,ENSG00000185634,SHC4,35.517234840539736
4.683058778823512,1.5222261954288958,3.1608325833946163,6.148252483902153e-65,6.91575245840269e-63,Basal-up,ENSG00000271826.5,ENSG00000271826,PLS3-AS1,62.16016056020346
9.724228783855931,6.566023920289921,3.1582048635660103,2.2074135735871023e-49,7.282726671913353e-48,Basal-up,ENSG00000073792.16,ENSG00000073792,IGF2BP2,47.13770598925036
5.797482286660796,2.6435314623868806,3.1539508242739154,7.941005265208781e-38,1.2573570925356558e-36,Basal-up,ENSG00000140835.10,ENSG00000140835,CHST4,35.9005413640852
4.874657004269164,1.7219494753540203,3.152707528915143,1.1389139101285773e-47,3.3053155209965288e-46,Basal-up,ENSG00000266573.6,ENSG00000266573,AC018697.1,45.48078707702941
13.051220940072952,9.899538783801034,3.1516821562719173,7.232647380118655e-41,1.3712575802125413e-39,Basal-up,ENSG00000137673.9,ENSG00000137673,MMP7,38.86288095866217
3.996143806323688,0.8509628021506372,3.1451810041730504,8.546933972833662e-46,2.2021001288961136e-44,Basal-up,ENSG00000140522.12,ENSG00000140522,RLBP1,43.657162937662896
10.241329620621102,7.0966711727026,3.144658447918501,3.5375347486096214e-75,1.500989427511323e-72,Basal-up,ENSG00000105173.14,ENSG00000105173,CCNE1,71.82362236677716
6.769089384436585,3.630361374245488,3.138728010191097,1.4350580820516404e-48,4.46225852600844e-47,Basal-up,ENSG00000183837.9,ENSG00000183837,PNMA3,46.35044527197993
4.511404493109711,1.3747653681018364,3.136639125007875,2.1001384448403672e-45,5.296963180665848e-44,Basal-up,ENSG00000140600.17,ENSG00000140600,SH3GL3,43.275973045846584
6.068237557367777,2.93793460536285,3.130302952004927,1.2412968877359083e-29,1.2180407399563128e-28,Basal-up,ENSG00000204542.3,ENSG00000204542,C6orf15,27.91433818556002
8.525060192032312,5.400218440492919,3.1248417515393925,1.443719389516216e-40,2.6937718400138473e-39,Basal-up,ENSG00000196196.3,ENSG00000196196,HRCT1,38.5696391913967
8.371707855985504,5.259481289977752,3.1122265660077515,4.224527283829121e-34,5.372008898101371e-33,Basal-up,ENSG00000231826.6,ENSG00000231826,LINC01819,32.26986327664496
7.628451705199496,4.521413456268415,3.1070382489310813,6.856290947932795e-63,6.296517056841296e-61,Basal-up,ENSG00000175697.11,ENSG00000175697,GPR156,60.200899615828035
4.881193908546919,1.7817742859502028,3.0994196225967166,3.3536828971568543e-37,5.121432834291469e-36,Basal-up,ENSG00000183760.11,ENSG00000183760,ACP7,35.29060851852203
5.243039074040091,2.1455934599408417,3.0974456140992492,9.892258336981462e-37,1.465908485657023e-35,Basal-up,ENSG00000184697.7,ENSG00000184697,CLDN6,34.833893141164694
5.221010603355078,2.130285453022539,3.090725150332539,6.8388640094625015e-40,1.226531415715265e-38,Basal-up,ENSG00000115850.10,ENSG00000115850,LCT,37.91132132353012
9.574810354361999,6.489940904940088,3.0848694494219107,6.5758028142655e-21,3.7925139424325456e-20,Basal-up,ENSG00000167754.13,ENSG00000167754,KLK5,19.421072813939944
8.251947814207837,5.167654720700137,3.0842930935077,9.336242775216168e-35,1.2350073315913415e-33,Basal-up,ENSG00000177359.20,ENSG00000177359,AC024940.1,32.90833046421791
4.33863876506611,1.2569140625715762,3.081724702494533,1.0987959853305123e-49,3.709128039101588e-48,Basal-up,ENSG00000253417.5,ENSG00000253417,LINC02159,47.430728174566916
8.371830949830251,5.296858814998689,3.0749721348315617,4.28247958050038e-48,1.290905715273136e-46,Basal-up,ENSG00000147697.9,ENSG00000147697,GSDMC,45.889105476426
